restaurant_name,restaurant_user_name,restaurant_user_review
Artusi,Lynden L.,"We came as a party of 2 a bit after 12:30pm on Sunday for their Brunch Special ($35 for 2 entrees and a cocktail pitcher).
We did not have a very long wait (only as long as it took them to set up the table) as we came in as most people were leaving (finding a parking spot in caphill on a sunday took much longer!) and quickly sat down at a nice little table next to the window. The Brunch Special is what it is and we ordered the Risotto, Benedicto, and Apricot Collins.
Everything was beautifully presented and our server even helped us pour our first drinks from the ""pitcher"" (not really a pitcher, probably has only around 3 small glasses worth of liquid, including ice). The risotto was very interesting as it has a vinegary/sour taste, but overall we still liked it with the bacon crumbles and raw egg yolk on top. However, we did find that as it was served as a thin layer on a very shallow plate, the risotto did get cold quickly as you ate it. The benedicto was also great, as I loved that they used foccacia in place of english muffin, which soaked up all the lovely hollandaise sauce and runny egg yolk. It seemed lighter than your normal eggs benedict and left you craving for more as opposed to stuffed full of greasiness.
The apricot collins was refreshing -- not too sweet and just the right amount of alcohol. And what a pretty color as well!
Overall, we loved our experience but the portion sizes (for both entrees and drinks) are definitely on the smaller side. But the $35 deal is definitely a reasonable price in the CapHill area. This is probably great for a girls' brunch but me being a girl still found myself hungry afterwards and had to make a stop at Bakery Nouveau for a chocolate croissant to round out my meal."
Artusi,Marcela V.,"This is one of my favorite spots to bring out of towners. It is Spinasse's sister restaurant, a little less expensive but just as good! They make all their pasta in-house and have some amazing plates. The best thing about Artusi is their pasta special on Sundays & Mondays. You can order two pastas and a bottle of wine for $40! It is a perfect place for date night. I definitely recommend coming early though because it's a small space and does full up quickly. The plates can be pretty small so I recommend ordering an appetizer or dessert to supplement the small portion size, but I can't complain too much when you're getting such a good deal. I will definitely continue to go to Artusi!"
Artusi,Derek M.,"The sister-restaurant to Spinasse. Cozy seating area with small tables that won't seat more than 4 comfortably. Shares a restaurant menu with Spinasse which is easy to access through an open wall on the way to the restroom. Food is just as delicious as Spinasse but the menu feels a little more condensed. Definitely the over-flow bar when Spinasse gets busy, but still offers the same quality food and service for smaller groups trying to dine at Spinasse without a reservation. Food is top-notch but don't expect a large portion of food. This is the place to go if you don't have a reservation at Spinasse and you have a group of 5 or smaller."
Artusi,Victoria C.,"This is brunch only
Good service here.
The risotto is great and pretty flavorful. Portions are good sized - not too much and not too little.
Pancakes were pretty basic. I didnt think the pancakes tastes anything special. I wasnt too big fan of the eggs - I didnt taste the crab too much
They have 2 meals and pitcher deal - 35$. I'd say the pitcher is about 4 drinks. Spritzer wasnt too sweet.
No bloody Mary's here if anyone cares!"
Artusi,Mei P.,"I came to Artusi because a friend of mine suggested it's Sunday and Monday's dinner special where you get two (2) pastas and a bottle- yes a bottle- of wine for $40 total. What a steal!
I got the Maltagliati pasta that was made with beef short rib and bf got the Beef ravioli special. We also ordered a side of bread ($2) with olive oil as a starter. I really liked my pasta. The beef was extra tender! And the pasta was wonderful! I just wish there was more.
For the wine, we ordered the rose which was delicious. Very crisp and refreshing! I like my rose to be on the dry side and the one that was on selection was perfect.
The 2 pastas and a bottle of wine special sounds like a good deal but it ends up just breaking even in my opinion. The pasta and wine were delicious but there just wasn't that much food, especially if you were hungry before hand. A good place for people with smaller appetites that want to share a bottle of nice wine for dinner but probably not substantial."
Artusi,Ellen B.,"I've only been to Artusi for brunch, but I'd love to return for dinner too. I was pleasantly surprised with my experience at brunch. I wouldn't recommend Artusi for large groups- but my friends and I always do it anyways because we like to suffer and wait for tables. We had a table of 6 and we all opted for the Special $30 two food items + cocktail pitcher and split them amongst two people. I'm not sure if this is designed for one person to have two dishes and a cocktail pitcher or for two people because the dishes are just a tad too small portion wise for a good meal. However, the bonus of a cocktail pitcher for only $30 total makes up for it. Most brunch places in Capitol Hill will be $15 for your meal + $11-15 for ONE mimosa on top of that so this is one of the much better value places in my opinion. The risotto and the hash are my favorites so I'd highly recommend those two.
We all ordered different cocktail pitchers so we could try them all. However, the waitress was adamant that the cocktails needed to be served in the correct glasses and that we couldn't share because it wasn't possible to pour them into other glasses. So... we did it anyways behind her back. That was kind of a weird experience, but the cocktail pitcher experience was fun and we all enjoyed ourselves.
Overall I can't wait to return to Artusi for brunch again and also to try dinner!"
Artusi,Daniel L.,"Decided to try this place for happy hour on a weekday. Food is tasty but very pricy with tiny portions. Cost $5 for a single meatball, $12 for about 10 pieces of mini-ravioli. And the drinks are good but nothing special at high prices. Wouldn't recommend for happy hour as they didn't have good deals - it might be good for a date night though. We ended up going to another place after spending a lot of money here without getting full or drunk"
Artusi,JT T.,"Artusi is definitely worth a visit for its pasta nights: 2 pastas (there are usually 3 or 4 on the menu) and a bottle of house wine for $40. This is a fantastic deal for the neighborhood and for the regular prices (~$20 for a pasta alone) at this establishment. That said, pastas (and all the dishes I saw) are pretty small, so order an appetizer or two if you're a normal amount hungry. The food itself is really nicely prepared and presented; everything was cooked well and had a good balance of flavors. Restaurant/bar is fairly small--for groups, I don't think they could seat a table of more than maybe 6-8 people--so go early on busy evenings (Friday through Monday)"
Artusi,Travis L.,"Recently visited with a couple of friends. We had an assortment of the anti-pastas and we also ordered the three main pastas and the special, as well as the meatballs.
The burrata was pretty good, not a huge fan of the minced zucchini but throw it on some bread dipped in olive oil and cuts some of the sweetness. Really enjoyed the Fra'Mani salame della sera. I liked the pears sugary sweetness with the saltiness of the meats.
The Tonnarelli and the special pasta of the night were very on point but found the risotto to be salty and gnocchi a bit dense. However, aside from those two critiques the flavor profiles were forward and pleasant.
Finally, had the tiramisu (off menu) for desert, very light, would have preferred a stronger mascarpone and cocoa flavor.
The food came out at a decent pace but our server could be reminded she's in the service business.
Regardless, enjoyed the atmosphere and might return but would probably rather just go to Spinasse."
Artusi,Enquan X.,"Food was pretty nice!
Had Happy Hour sparkling and snack(pasta).
I ordered the steak as main. My friend said I'm the bitch haha.
The steak wasn't in the right temp , plate was cold, cold plate for mid-cocked steak. That's the pity ! Steak didn't have much seasonings over, I assume it would rely on the right temp and timing to bring the good flavor. A hot/warm plate can be a saver!
Dessert was pretty, would be good for two 2 share.
Personal thoughts"
Artusi,Shannon L.,"Came here again - for happy hour this time. Maintaining the 4 star review. My biggest gripe is the portions are really small. My friend and I split the pasta of the day for $12 on HH and it was amazing, but very small. We also shared the fried bread and I was slightly underwhelmed by it. The prosciutto seemed more like turkey and I just found it more random than crafty and good. The house red we had from the happy hour was really good, too. Service pretty decent too. Just need to increase those portions!
Went for brunch today (a sunday) and overall a pleasant experience. First positive was that there wasn't a wait like there were for many other places in the area. On Sundays they have a special of $30 for 2 entrees and a pitcher (but really...a carafe) which was a decent deal. I would, however, warn that the entrees are not very big. I was content after eating but know several people who wouldn't have had enough with the smaller portions. Service was great though. Worg"
Artusi,Summer W.,"The perfect date night! On Sunday and Monday night, Artusi gives you the choice of two entrees and a bottle of wine for $40. Between their ambiance and the delicious food, it's a recipe for a great night.
Whenever I see the gnocchi on the menu, I say YES! It's the perfect pillow of delicious dumpling goodness. Try it and you won't regret it.
Pros: great deal (if you come at the right time), delicious food, fantastic service
Cons: limited seating, street parking"
Artusi,Rosa K.,"It was a Friday night and we were actually meaning to go to Cascina Spinasse next door, they said the wait was 1.5 hours! I look over and Artusi is literally next door! It was about 8:30pm and we were starving and I have been wanting to try out Artusi so we decided to go there for a drink and light bites.
I got a glass of red wine and my boyfriend got an old fashion.
We said light bites, but I think we were hungrier than we though. We ordered the potato gnocchi and the braised pork belly.
I have had gnocchi before but I usually pick pasta over the gnocchi so I wasn't expecting to be wowed but boy, was I wrong. The gnocchi was cooked perfect. It had the perfect bite to it- soft and chewy. The lamb ragu was delicious and went perfectly with the gnocchi.
I was excited to try the braised pork belly. I have never had pork belly that was this tender before. The pork belly just fell apart. It was so tender, soft and just melted in my mouth. The 6 minute egg- the yoke beautifully would ooze out onto the pork belly. The culmination of the rich egg and the pork belly was magical. I would go back just for this dish."
Artusi,Alex M.,"I had the Tonnarelli Corti and it was delicious. The only part I didn't like was the pork cheeks- just not a fan. I also had the ""As I Lay Drinking"" cocktail and definitely get if you're into gin!
But, our server was sooo rude at the end. We asked if we could split checks and she barely gave us the time of day to tell us that they don't do it for groups of 6 or more. I totally understand that it's a rule, but our waitress handled the situation poorly."
Artusi,Beau S.,Artusi has brunch now!! It might be limited time but you get a pitcher of mixed drinks and 2 menu items for $30.. The pancetta risotto was cheesy delicious with a yolk in the middle. I also got the dutch baby which was good but a little small. Dinner is also really good with a good happy hour for food and drinks.
Artusi,Kent L.,"I got the risotto for 12 dollars. Definitely one of the best risottos I have had. Very flavorful, has some slight acidity that really went well with the dish. Egg yolk in the middle (though unsure if it added more flavor to the dish). Portions were a bit smaller than I would have hoped, but I could see myself returning for more."
Bucatini,Tom B.,"This is one place where you really can learn a lot just by looking at the photos. You can see hearty Italian food, fairly traditional, presented beautifully in a nice dining room. That's a good summary of what's on offer here.
This is one of many strip malls in block after block of strip malls on the way down to the Edmonds ferry. There's just enough parking (barely).
Inside, everything's just nice enough--you're not paying for a bunch of fountains and premium real estate, but the whole bar and both dining rooms are pretty. Dimly lit, nice earthy paint colors on the walls, fun vintage ads, nice furniture and table settings. There's not much of a lobby, and the place gets busy. They don't take reservations, either, so you might be waiting outside if you come during the rush.
The menu is fairly short. Lots of classics, almost always with local ingredients and some creative touch from the chefs and cooks in back. There's a wine list, and a few beers on tap and in bottles. Full bar, too.
For food, one server pointed out that their special list really is the creative heart of the kitchen. What they feel like cooking and the ingredients they're most excited about are what shows up there. The regular menu has tons of stuff you want, too, and it's where the starters are. They're always welcome with any meal.
The food here runs to a hearty, home-cooked vibe. Some of the ingredients are a little fancier than your average home dinner, but they slow-cook the sauces and give you big portions; you feel like your grandma is worried you're not eating enough, so she gave you this. Not only is it a big serving, but it's something she figures you'll eat every bite of even if you're getting full.
Even the lunch portions are huge, by the way. The dinner portions blow those away. You could easily order fewer entrees than you have people and share plates, especially if you get starters.
We had the caesar salad, which has real caesar dressing made from scratch in house. With eggs. Real caesar! I love it. You can get anchovies, and you can wear your server out waiting for just the right-size mountain of fresh ground black pepper. This is a proper way to start a meal. They're also constantly bringing you out some really nice bread.
We got a bottle of a local cab for $35, from Virtue. It was an amazing bargain at that price, and suited the meal perfectly. Their headquarters are close to Edmonds, too, which is cool.
For entrees, we had the Pescatore Romano, which was a mountain of shellfish and a little finfish on squid ink pasta. The Tre Ragu was a heap of elk, lamb, and something else on big noodles. Both came simmered in garlicky, herby tomato sauce (I assume slightly different recipes). We couldn't finish all the fish, but the meat dish was all gone, right down to the last of the sauce sopped up with still more bread.
We missed the desserts and after-dinner drinks, but this was a huge hearty meal served quickly and presented beautifully for less than most places charge for such ($135 for 4 total plates + wine). This would be an easy place to get addicted to. We'll definitely get back."
Bucatini,Vy P.,"This place was a nice surprise! My friend and I were craving some Italian food and we decided to check this place out. I had not heard much about it and, *surprise*, I didn't even check Yelp before going... Everything was quite with a small hiccup in service.
LOCATION & PARKING //
It's in this very small and dark side plaza in Edmonds (across from PCC). It's not very well lit from the outside so keep an eye out if you're using Google Maps or something. I had to make a small u-turn once I realized I passed it. The location itself is small but cozy. There is parking in a private lot so I wouldn't worry about that.
FOOD //
I got the FARFADELLE ALFREDO with CHICKEN. I love anything with alfredo so I figured this would be a good choice... and it was. First of all, the other reviewers are correct. The portions here are huge. I only ate about 1/3 of my plate and took the rest for home. The pasta was smooth and buttery. The sauce was not too overwhelming and it was the right texture. Some places make these dishes too ""saucy"" but I felt like there wasn't a pool of sauce on the bottom. In fact, the sauce just coated the pasta, as it should. They also give a decent amount of chicken too! Best part? The pasta tasted just as delicious as leftovers.
I also want to touch on the complimentary bread... because it was super soft and fluffy. Seriously, go for it.
AMBIANCE //
Like I mentioned before, it's small and cozy. I didn't expect that from here. It's strange to say, but it reminds me of a cozy inn in a small town. It's a great spot for families, dates, friends, etc. The entire vibe is very intimate.
SERVICE //
I feel quite conflicted about this because the service from the servers was absolutely fantastic. I never felt rushed to order or pay the check and they consistently checked up on us. My concern here is how we (and other customers) were addressed and seated. When we arrived, there was a man who seemed to be in charge of seating everyone. We weren't acknowledged for 5 minutes and when he walked us to our table, it felt like he was annoyed at us/servers in general. It was quite strange.
OVERALL // 4.5 stars
I had a great experience here and will consider coming back if I'm craving some Italian food. Not sure what really happened with the small service problem though..."
Bucatini,Kellye M.,"We had the caprese salad, bolongnese alforno, tortellini con pesto. Everything was excellent. Liked the bolongnese the most. Truly spectacular. We also had the cannoli cake. That had to be the best cake I've ever had. It was moist. The frosting had a nice orange flavor and it was just delicious, and I don't like cannoli.
Nice family atmosphere. Very homey. Staff was very friendly. Keely was an excellent waitress. Will definitely come again!"
Bucatini,Annie Y.,"I just love this place. The owner of the restaurant is always around and you can sense the dedication in the food. Everything we've ordered so far was delicious and plentiful. Service has always been friendly and unobtrusive. We love to get one of the specials when we visit and it's ones of those few places where you can't go wrong with anything you try. They have a relatively small kitchen but they dish out big flavors. Super impressive, a standout in the neighborhood."
Bucatini,Samuel W.,"Do not order Bolognese Al Forno! I had a terrible experience yesterday at lunch with this extremely salty food. Waitress was kind enough to bring me more plain pasta and glass of water, but could not help much with the ready made sauce."
Bucatini,Shaylor S.,"Most authentic Italian place I've been to. Was pretty skeptical with this place because it is a bit pricer and I wasn't sure it would be worth it. Mamma Mia I was very wrong. Guys!! Come here.
I got ""the grinder"" not really knowing what it was going to be like. They came out with a literal canoe-shaped thing of bread that was perfectly cooked, crispy, and fresh. It was filled with multiple cheeses, very unique cut of salami (my absolute favorite), tiny onion bulbs that were still intact but cooked and caramelized to perfection, and a bunch of other flavorful things that made this one of the best Italian dishes I've had! I was really hungry and I couldn't even finish it! Had to take the last little bit home because it was so good. Portion sizes parallel the price you're paying so don't let the price deter you too much.
The other reason this place is 5 stars is because the service here is unmatched. They focus on the little things like making sure your drink is always filled up, replacing the appetizer bread (that is free) before you can think to ask for more, giving everyone a mint at the end, giving you a full rundown of their specials, having thick towel-like napkins, going out of their way to thank you for coming in, and so much more! For me, those little things go a long way.
Some big things they do is hook you up when you misunderstand what you ordered. One of my friends thought they ordered something that had a similar name to something else and when they brought it out she realized it was not was she ordered. The waitress took it back and within five minutes she brought out the correct one. It wasn't anyone's fault but they took on themselves to make the customer a priority. We were all very pleased.
The only thing I didn't like was the water because it tasted a little like plastic. It was only the first couple refills that had that taste. But besides that, I got nothing but positive stuff to say!
Great Italian atmosphere that is authentic, hospitable, inviting, packed with freshness and flavor! They just do it right here."
Bucatini,Mona M.,"I'm no Italian but I felt right at home. I felt like we were treated like a family even though it was our first time here. They made us feel like our business is important to them and that out presence mattered from the moment we entered the restaurant until we walked out that door.
When we arrived at the restaurant for an early dinner, there were several people waiting for a table. The owner Anthony happened to be entering the restaurant at the same time like we did. He smiled widely, greeted us and held the door open for us. The two of us were able to get a seat immediately. Bread is served as a starter as you browse through their menu (olive oil and balsamic vinegar at the table). Our waitress was super nice and all smiles. She made recommendation, checked on us a lot but mostly gave us our privacy.
We got the half salad upon her recommendation, portion is actually huge. I could overhear our waitress saying the same thing to other patrons that the Caesar's salad is the best that she has ever had. But I agree that it was indeed very good. For meal I got Di Mare Puttanesca which was their squid ink pasta served the entire habitat of the ocean in it. I mean seriously my plate came with a generous helping of lobster, tuna, rock fish, mussels, clams, calamari, octopus, and prawns swimming in a spicy marinara with capers, anchovies, and Kalamata olives. Dear God the portion is HUGE! Meanwhile he had the Carbonara Antonio with smoked pork belly bacon which was delicious though a little on the salty side.
We weren't able to finish our meal because we got sooo full. Nonetheless we couldn't pass on dessert. We opted for Spumoni as it would be easier to swallow than cake. Well, I love the spumoni. We got three scoops and it was not too sweet.
Excellent service with great food. I definitely enjoy the vibe here. It seems like everyone knows everyone, truly feels like being among friends and family in here. Parking can be tough, but they mention there's another nearby parking that you can park at (I think it was at the bank or something.. I can't seem to remember the exact details now - please call the restaurant for details.)"
Bucatini,Nathan S.,"This is a no-nonsense, legit Italian eating place. I lived in Italy for 2 years and returned back to the States 9 years ago. I'm always a little... or a lot... let down when I try Italian restaurants because it's just never the same as the real thing. This is the first Italian place since Italy that I have loved! No complaints. I'll even let the chicken Alfredo dish slide since I understand they have to appease our misguided American demand.
This trip made my 4th of July weekend. Great food, great service, fair price for the quality and quantity you get. I wish I didn't live 3 hours away. The restaurant doesn't look like much from the outside, but the I side is nice, and their attention is on the food...none of the flashy stuff.
Bravissimo! Si mangia!"
Bucatini,Melanie J.,"I am so full!
We love this place, and we should have left a review a long time ago. My family is never disappointed, lunch or dinner... so delicious!
One of those amazing, unassuming places. Fresh, fresh, fresh, and passion in the form of food. Can't go wrong, unless you go to another Italian place in Edmonds, then you have sold yourself short. Thank goodness, they are growing to handle the demand. Highly recommend and bonus, the staff has always been great!"
Bucatini,Brian M.,"One of the better Italian places I've been to. Their ""featured items"" we tried were excellent. A small cozy place with a bar, I recommend business casual attire. Parking stalls are on the slimmer side."
Bucatini,Sharmi R.,"We ordered chicken Parmiginana sandwich , which was so huge and one person can't finish it as it's really cheesy. It was good and we need to finish it before it turns cold so please plan to share it . We also got the Di mare puttanesca which was huge portion of seafood with ink pasta. There were more mussels and only few shrimp and just 1 piece of small lobster tail which was disappointing. The pasta was chewy probably could have been cooked a bit more. These 2 dishes were like 4 star but I am giving 3 star because of the kid dish. The kid's pasta was so chunky and undercooked with a TBs of shredded parmigiana and butter. My kid is a good eater and won't complain much, trust me it was so bland and bad. There was like 3 kid's option and I am not sure what others tasted like. I am rating this 3* just because of kids menu. We were the only ones in the restaurant but still no cutlery even after 7-8 mins after lunch was served, they apologized for the same still I feel it should have been done right considering the restaurant was empty. We enjoyed food though just not my kiddo."
Bucatini,Rochelle H.,This was a pleasant surprise. Was meeting a friend for dinner and chose this from Yelp. I was so good. Tony is the nicest and the staff is so kind. The flavors make your mouth water. It was full with patrons but the wait was not long. I will drive up from Bonney Lake for another meal. Excellent!! Definite do again.
Bucatini,Matt C.,"Long live this meal.
Bucatini is a hidden gem tucked away in an Edmonds strip mall. The low lit, romantic wine bar is home to 5-star eats from beginning to end. It truly was a perfect dining experience and I need to write this review while it's still fresh in my mind!
Oddly enough I didn't order a pasta dish. I know what you're thinking, ""Matt, are you okay? Is something bothering you? Why aren't you consuming pasta 24/7?""
I'll tell you why. Typically at a fancy Italian restaurant, I would 100% order a composed Italian pasta dish. However, Bucatini has...get this...a Heroes & Grinders menu! Any good Italian knows the immortalized significance of this. I am so, so happy with my decision to order ""The Grinder.""
The Grinder - Capicola, Mortadella and Calabrese Salami w/ Grilled Caramelized Onions & Provolone on Toasted Ciabatta. Say hello to heaven, folks. This sandwich had it all; salty, savory, sweet, cheesy and crispy components that worked phenomenally. Plus, the sandwich was the size of my head. Have you seen my head? Yeah, it's that big!
I'm also not one to praise a salad, but the Caesar Salad I ordered prior to my sandwich was a 6-star salad. Homemade dressing, whole leaf lettuce and deliciously addictive croutons, with a squeeze of fresh lemon elevated this salad into a beautiful starter.
Service was stellar. Our waitress knew the specials like the back of her hand, filled every glass, and was continuously one step ahead. The owner even came out to talk to us and the other tables, which is always a memorable touch. Cannot recommend Bucatini enough!
Do you ship grinders to Jacksonville? I'll pay for overnight shipping."
Bucatini,Jodi B.,"Have visited Bucatini's a few times now since recently moving into the area and the food never disappoints. I've never ventured outside of pasta with regards to what to eat, but also why would I? It's amazing! Bucatini Alla Napolitana is a personal favorite, delicious, the Polpi Nona is also great, but on the specials so unsure how often it's available. They also just expanded and doubled in size, which is cool to see for a local business.. You should definitely give this place a try if you're in the area!"
Bucatini,SJ S.,"Can't rave enough about this place. Tonight I chose to call for take out on a rainy blustery night. Bucatini with House made Meatballs, Bolognese and a side of Sausage. Gotta have the sausage. 15-20 minutes later it was ready. Just LOVE the food here. It is always good. Dine in or take out. Either both. Place is awesome. The only thing I forgot was to add a bottle of wine. (An option even to go). The selection is great and extremely reasonable. Thanks guys. My dinner was delish!
Back today to grab grinders for workers. Everyone loved them and wanted to know where they came from. Two of them enjoyed The Steak Grinder and said it was the best Steak Sandwich they had ever had in their lives. Thanks Bucatini for a great meal and making me look good! Awesome as always."
Bucatini,Shannon M.,"First time here. We thoroughly enjoyed the experience. It's a small place. No reservations, we came around 5pm and got in without a wait. Garlic aroma hit us as we walked in. We ordered an antipasto plate, clams and pasta, meat bolognese and a kids marinara. Marinara pasta had a bright flavor and was completely consumed. The bolognese was delish! We helped my daughter clean the bowl. House wines by the glass went well with the meal.
Would definitely return!"
Bucatini,Jennifer K.,"Wow! What a great, local, neighborhood restaurant. Upon arrival on a Saturday night we were absolutely shocked by the amount of people that were waiting. It didn't seem that busy until we realized ... ""OH it's really busy."" We waited for about 30 minutes till being seated (which I think was relevantly short compared to others) and we ordered immediately since we had plenty of time to browse over the menu.
We decided to go with the Steak grinder, Bucatini alla Napolitana and the Bucatini with Homemade meatballs. Warning: that is A LOT of food for just two people and we had plenty of leftovers for the next day. During dinner the severs and the atmosphere reminded us a lot of home and everything was right up our alley. If you're looking for good, no frills Italian that you can bring the whole family (especially with really good food) this is the place to go!"
Bucatini,Mohamed N.,"""Delightful Italian in slightly out-of-the-way strip mall""
We came here with a group of 6 on a Friday night at 6pm and were fortunately able to be seated in this rather small place, though the restaurant filled up very quickly thereafter. The restaurant is at the end of a strip mall with very limited parking, but there are signs noting that you can park at a nearby bank. One of my party has a severe legume/ soy allergy, but as with traditional Italian food (but unlike some chain places), this restaurant only uses olive oil and occasionally canola oil.
The setting is a bit dimly lit and cozy but not TOO crowded. The servers were quite attentive-- our glasses never fully emptied, and both they and someone I presume was the manager checked on us repeatedly. I was still full from lunch so I just ordered a caprese salad. My dining partners got the caprese classic sandwich, a different salad, or the Di Mare Puttanesca. We had delicious bread while we waited (refilled as many times as we wanted), and there was olive oil and balsamic vinegar on the table.
The food was DELICIOUS.
The caprese salad was a bit small, but exceptionally well done. It was exactly what I wanted. Probably not meant to be a meal by itself, but a good appetizer.
The caprese classic sandwiches were the salad in a GIANT half-ciabatta, and decorated with a cute Italian flag. Everyone loved them, and the bread soaked some of the balsamic and oil making it also delicious. Pro-tip: do NOT order this sandwich toasted-- it comes out like a giant crouton. It's nicely crispy without toasting. This will fill up a hungry eater for sure.
Our friends enjoyed their puttanseca and salad immensely too.
Overall, an excellent local, out-of-the-way option for high-quality Italian food. The price is fair for the high quality-- definitely a significant step up in quality, food presentation, and ambiance from Olive Garden and such (though I like those too)."
Bucatini,C R.,"Visiting friends in the area and we chose Bucatini for our New Years meal and we couldn't be happier! Fantastic food, very kind and attentive service, and a chef from New York with a passion for making dishes from scratch. Highly recommended!!!"
Bucatini,Tracy W.,Wonderful Italian food. Haven't had Italian this great since I moved here from New York. Wonderful wine selection. Slower service happens on a busy weekend.
Carrello,Katrina M.,"Dinner with my husband tonight and we came here for the first time. Carrello made for a wonderful evening with a great setting and a great feel!
What is unique about their restaurant is the small plates they serve via rolling carts. We had heard about these and being a fan of trying many dishes, we came not knowing if you could make a dinner of these small offerings or not.
They offered about 10 small dishes throughout the time we were here and we had about 7 of them. They were all wonderful but they were small (some only $3-4 each but ranged to $11) and not enough to make a dinner. So we ordered a salad, a pasta and a fish (whole branzino) from the main menu as well. This was the perfect amount of food as the main menu dishes were small also. Total bill before tip was about $135.
Food was fantastic, loved it all. Pasta had a wonderful texture, but it was a small dish size as well. We had so many things that it is difficult to name them all. Fun place to go, especially if you like to try many things instead of one single entree."
Carrello,Gav J.,"I have to align with Kevin Z who nailed it in his review below. Unnecessarily pretentious waitstaff ruined what could've been a really great experience. the space is lovely and in a beautiful part of Capitol Hill.
The initial service is fantastic and the bread is to die for, however the pasta was overcooked, salad overdressed and the wait staff less than friendly.
Dessert yielded the worst semi Freddo ever. The cart concept is fantastic but fails to deliver on the food and ultimately provided an overall mediocre experience at a high cost.
I will not be returning here again."
Carrello,Nate H.,"I'll be honest with you I wasn't that impressed just looking at the pictures of this place. It looked like a place where I would get a really small pasta dish and destroy my credit score doing so. Boy was I wrong... this place is fantastic.
Luckily for Carrello, my girlfriend convinced me to go to this place with her for our anniversary because she really liked the decorations (hanging plants bring the ladies in apparently). We were very impressed by the ambiance and the friendly service. You definitely get the chic hipster vibe when you're in here, so make sure you wear your finest beanie.
This place combines incredible pasta with a mini surprise dish at every turn. They give you a wooden block which signifies to the wait staff if you're in the mood for some Italian delicacies. As you're waiting for your dishes, they bring around all sorts of goodies from calamari, to fancy meatballs, or a massive tray of desserts.
The pasta itself made me want to kiss an Italian grandmother. We took the risk of getting a dish with tripe in it for the first time ever, and it paid off. I can't even remember what the name of the pasta was, but the blend of tripe and veal was so rich and creamy that I forgot I was eating a baby animals and stomach lining."
Carrello,Elizabeth L.,"Tasty pasta, limited menu selection, $$$-$$$$. With its Altura lineage, the pasta at Carrello is delicious - absolutely recommend the agnolotti, pappardelle with oxtail, tripe, anchovy crumb, and gnocchi, all which were divine. We also enjoyed the spicy pan roasted brassicas (broccolini, cauliflower), despite the steep price at $17 for a veggie side.
Aside from the limited menu, Carrello features an Italian take on dimsum with small plates being offered on carts. The roasted beets were tasty but otherwise average, the lamb meatball similarly so. While we enjoyed the prosciutto, the portion was rather miniscule. Would pass on the cured veal. According to our server, roughly 14 snacks and small plates are offered on carts each night.
In full disclosure, we avoided the From the Table meat entrees, which were steeply priced - $59 for roasted whole fish, $125 for dry aged ribeye (would expect 4-star steakhouse at that price), $47 for whole roasted chicken, $59 for roasted lamb neck (wow!).
Portions are small, as reviews note, so prepare to spend $60-$70 pp. Highly recommend cocktails and pasta if you're curious about the Carrello experience!"
Carrello,Mia Z.,"Interesting that it's Italian/American in dim sum style, they push out carts around the place every 10 min, small plates so you get to taste a lot of appetizers. We had beef tartar(amazing), rabbit and pork meat balls(absolutely fantastic), beet salad(good).
Each cart has a number on there which represents the price of the item. Then they mark on the small sheet of paper on your table of what you get (like how dim sum works).
I highly recommend coming for the cart. The entree pastas are mediocre to me. We will be back for only cart."
Carrello,Sheryl K.,"Recently tried this place and I can't wait to go back and try more things!
The concept of the restaurant is really similar to dim sum where people come around with carts of food and mark off what you select on a note card. However, this experience was probably a lot better than going to a dim sum restaurant because they don't pressure you and push you to buy food! I guess you can say it's Italian cuisine with the dim sum cart concept.
I can't remember what we picked up from the carts and what we ordered through our server, but everything was very delicious. My only negative comment is that some dishes were pretty spicy but I'm super weak sauce with spicy food. So if you're a normal person that can handle mildly spicy to pretty hot foods, you'd love it. My entree had a slight kick, which was ok-ish for me. I would've preferred no kick/no spice at all, but that's just me. But ate all of it because it was that tasty!
So if you're looking for an Italian restaurant that has a fun ordering experience, I highly recommend coming to try this place out. I'm definitely ready to come back and try more!"
Carrello,Jacqueline D.,"We got a reservation here on Tuesday night for a girls night. Surprising that we were able to make the reservation a few days prior, but I imagine it'll be harder as Carrello gets more and more well known.
Such a cool concept - you can order a bunch of food from a menu - large meat plates, pasta and apps.., and while waiting or eating, there are carts w/ smaller tapas size portions being pushed around that you can also order off of (imagine dim sum but make it italian). These range from $3-$12 and is super fun to supplement your main meal!
We also had some great wine - they do have a sommelier if you need additional help/recs to pair the right wine with your meal!
One of our group members was vegetarian, and although they don't have a ton of veg specific items, most menu items can be made vegetarian with fantastic substitutes, where it didn't feel like a substitution/customized dish!
Everything we tried was delicious - from the apps, to small plates to pasta... great flavors and honestly afterwards made me excited for my next visit!!!"
Carrello,Sara C.,"I hate to review this because I know it's going to get harder and harder to snag reservations here, but they deserve it.
We heard from friends that the pasta is the way to go here, so we ordered three pastas - their gnocchi, agnolotti and chittara - and then ordered a few things from the different small plate carts.
The verdict - not only was the pasta SO good but the carts made it a really fun experience as well. Not to mention these small plates were VERY decently priced. For example, we got two plates of prosciutto and coppa for $3 EACH.
We really, really loved this place and would definitely want to come back again. I think the prices were just fine for the quality and experience."
